CHROM StartPOS EndPOS
NC_047158.1 8447794 8448194
NC_047158.1 8448001 8448401
NC_047158.1 8533951 8534351
NC_047158.1 8533952 8534352
NC_047158.1 8660179 8660579
NC_047158.1 8660203 8660603
NC_047158.1 8660652 8661052
NC_047158.1 8675266 8675666
NC_047158.1 8711544 8711944
NC_047158.1 8742073 8742473
NC_047158.1 8800695 8801095
NC_047158.1 8840227 8840627
NC_047158.1 8907139 8907539
NC_047158.1 8907214 8907614
NC_047158.1 8987711 8988111
NC_047158.1 9014854 9015254
NC_047158.1 9097766 9098166
NC_047158.1 9097779 9098179
NC_047158.1 9161364 9161764
NC_047158.1 9161733 9162133
NC_047158.1 9230190 9230590
NC_047158.1 9271513 9271913
NC_047158.1 9361527 9361927
NC_047158.1 9369040 9369440
NC_047158.1 9369263 9369663
NC_047158.1 9369393 9369793
NC_047158.1 9396190 9396590
NC_047158.1 9404975 9405375
NC_047158.1 9459181 9459581
NC_047158.1 9459533 9459933
NC_047158.1 9472179 9472579
NC_047158.1 9472311 9472711
NC_047158.1 9569296 9569696
NC_047158.1 9569577 9569978
NC_047158.1 9643320 9643720
NC_047158.1 9653068 9653468
NC_047158.1 9653220 9653620
NC_047158.1 9875459 9875859
NC_047158.1 9892433 9892833
NC_047158.1 10001869 10002269
NC_047158.1 10037282 10037682
NC_047158.1 10037327 10037727
NC_047158.1 10101441 10101841
NC_047158.1 10378421 10378821
NC_047158.1 10380699 10381099
NC_047158.1 10398408 10398808
NC_047158.1 10398499 10398898
NC_047158.1 10608013 10608413
NC_047158.1 10608190 10608590
NC_047158.1 10684288 10684688
NC_047158.1 10729186 10729586
NC_047158.1 10729244 10729644
NC_047158.1 10750595 10750995
NC_047158.1 10750601 10751001
NC_047158.1 10767918 10768318
NC_047158.1 10773396 10773796
NC_047158.1 10781293 10781693
NC_047158.1 10909130 10909530
NC_047158.1 10909135 10909535
NC_047158.1 10965173 10965573
NC_047158.1 11101845 11102245
NC_047158.1 11166890 11167290
NC_047158.1 11176540 11176940
NC_047158.1 11176560 11176961
NC_047158.1 11373554 11373954
NC_047158.1 11427355 11427755
NC_047158.1 11427406 11427805
NC_047158.1 11518128 11518528
NC_047158.1 11595471 11595871
NC_047160.1 951583 1001965
NC_047160.1 1054971 1055371
NC_047160.1 1143777 1144177
NC_047160.1 1422153 1422553
NC_047160.1 1581357 1581757
NC_047160.1 2628299 2628699
NC_047160.1 2660020 2660420
NC_047160.1 2821651 2822051
NC_047160.1 2845132 2845532
NC_047160.1 2876061 2876461
NC_047160.1 3146143 3146543
NC_047160.1 3314592 3314992
NC_047160.1 3429990 3430390
NC_047160.1 3701450 3701850
NC_047160.1 3838586 3838986
NC_047160.1 3863366 3863766
NC_047160.1 4058060 4058460
NC_047160.1 4249932 4250332
NC_047160.1 4355934 4356334
NC_047160.1 5088357 5088757
NC_047160.1 5142053 5142453
NC_047160.1 5359276 5359676
NC_047160.1 6533024 6533424
NC_047160.1 6765136 6765536
NC_047160.1 6915965 6916365
NC_047160.1 6928512 6928912
NC_047160.1 7009970 7010370
NC_047160.1 7048276 7048676
NC_047160.1 7319093 7319493
NC_047160.1 7370963 7371363
NC_047160.1 7516301 7516701
NC_047160.1 7539739 7540139
NC_047160.1 7797027 7797427
NC_047160.1 8009286 8009686
NC_047160.1 8078282 8078682
NC_047160.1 8481902 8482302
NC_047160.1 8716831 8717231
NC_047160.1 8741483 8741883
NC_047160.1 9058021 9058421
NC_047160.1 9171991 9172391
NC_047160.1 9295866 9296266
NC_047160.1 9440958 9441358
NC_047160.1 9461798 9462198
NC_047160.1 9524848 9525248
NC_047160.1 9631739 9632139
NC_047160.1 9676385 9676785
NC_047160.1 9744628 9745028
NC_047160.1 10204698 10205098
NC_047160.1 10654612 10655012
NC_047160.1 10685657 10686057
NC_047160.1 10745833 10746233
NC_047160.1 10861104 10861504
NC_047160.1 10936117 10936517
NC_047160.1 11261085 11261485
NC_047160.1 11951917 11952317
NC_047160.1 12253355 12253755
NC_047160.1 12358925 12359325
NC_047160.1 12448701 12449101
NC_047160.1 12508490 12508890
NC_047160.1 12596632 12597032
NC_047160.1 12623058 12623458
NC_047160.1 12975965 12976365
NC_047160.1 13268666 13269066
NC_047160.1 13400853 13401253
NC_047160.1 13434545 13434945
NC_047160.1 14394305 14394705
NC_047160.1 14485022 14485422
NC_047160.1 14643832 14644232
NC_047160.1 14834007 14834407
NC_047160.1 15048002 15048402
NC_047160.1 15104606 15105006
NC_047160.1 15223272 15223672
NC_047160.1 15393466 15393866
NC_047160.1 15559554 15559954
NC_047160.1 15992447 15992847
NC_047160.1 16107212 16107612
NC_047160.1 16397924 16398324
NC_047160.1 16590257 16590657
NC_047160.1 16860608 16861008
NC_047160.1 16934989 16935389
NC_047160.1 17627107 17627507
NC_047160.1 17757767 17758167
NC_047160.1 17936114 17936514
NC_047160.1 17945602 17946002
NC_047160.1 18335546 18335946
NC_047160.1 18377778 18378178
NC_047160.1 18520169 18520569
NC_047160.1 18726148 18726548
NC_047160.1 18807011 18807411
NC_047160.1 18890183 18890583
NC_047160.1 19057308 19057708
NC_047160.1 19087218 19087618
NC_047160.1 20088647 20089047
NC_047160.1 20224568 20224968
NC_047160.1 20347524 20347924
NC_047160.1 20451341 20451741
NC_047160.1 21122570 21122970
NC_047160.1 21191063 21191463
NC_047160.1 21213661 21214061
NC_047160.1 21331586 21331986
NC_047160.1 21419441 21419841
NC_047160.1 21465728 21466128
NC_047160.1 21526612 21527012
NC_047160.1 21885373 21885773
NC_047160.1 22273470 22273870
NC_047160.1 23168954 23169354
NC_047160.1 23418465 23418865
NC_047160.1 23500285 23500685
NC_047160.1 23615840 23616240
NC_047160.1 23637994 23638394
NC_047160.1 23678264 23678664
NC_047160.1 23787969 23788369
NC_047160.1 23851501 23851901
NC_047160.1 24026718 24027118
NC_047160.1 24085243 24085643
NC_047160.1 24205443 24205843
NC_047160.1 24321770 24322170
NC_047160.1 24394598 24394998
NC_047160.1 24403269 24403669
NC_047160.1 24467434 24467834
NC_047160.1 24596808 24597208
NC_047160.1 24669699 24670099
NC_047160.1 24724738 24725138
NC_047160.1 24775785 24776185
NC_047160.1 24801823 24802223
NC_047160.1 24879893 24880293
NC_047160.1 24896859 24897259
NC_047160.1 25008881 25009281
NC_047160.1 25056757 25057157
NC_047160.1 25106457 25106857
NC_047160.1 25134156 25134556
NC_047160.1 25151525 25151925
NC_047160.1 25161221 25161621
NC_047160.1 25314551 25314951
NC_047160.1 25458399 25458799
NC_047160.1 25550517 25550917
NC_047160.1 25637009 25637409
NC_047160.1 25651687 25652087
NC_047160.1 25866915 25867315
NC_047160.1 25947629 25948029
NC_047160.1 26041956 26042356
NC_047160.1 26088607 26089007
NC_047160.1 26115871 26116271
NC_047160.1 26186534 26186934
NC_047160.1 26282865 26283265
NC_047160.1 26415291 26415691
NC_047160.1 26483039 26483439
NC_047160.1 26611205 26611605
NC_047160.1 26686999 26687399
NC_047160.1 26818203 26818603
NC_047160.1 26836146 26836546
NC_047160.1 27144408 27144808
NC_047160.1 27165980 27166380
NC_047160.1 27266582 27266982
NC_047160.1 27320490 27320890
NC_047160.1 27390863 27391263
NC_047160.1 27578305 27578705
NC_047160.1 27617806 27618206
NC_047160.1 27617806 27618206
NC_047162.1 180578 522171
NC_047162.1 807781 808181
NC_047162.1 807938 808339
NC_047162.1 1006627 1007027
NC_047162.1 1006628 1007029
NC_047162.1 1019697 1020097
NC_047162.1 1255397 1255797
NC_047162.1 1255526 1255926
NC_047162.1 1466888 1467288
NC_047162.1 1467138 1467538
NC_047162.1 1467203 1467603
NC_047162.1 1673557 1673957
NC_047162.1 1695453 1695853
NC_047162.1 1695929 1696329
NC_047162.1 1729398 1729798
NC_047162.1 1802281 1802681
NC_047162.1 1814292 1814692
NC_047162.1 1814613 1815013
NC_047162.1 1852965 1853365
NC_047162.1 1853473 1853873
NC_047162.1 1890425 1890825
NC_047162.1 1892238 1892638
NC_047162.1 2003956 2004356
NC_047162.1 2042963 2043363
NC_047162.1 2042969 2043369
NC_047162.1 2130977 2131377
NC_047162.1 2412635 2413035
NC_047162.1 2489943 2490343
NC_047162.1 2491620 2492020
NC_047162.1 2491631 2492031
NC_047162.1 2790014 2790414
NC_047162.1 2896084 2896484
NC_047162.1 2896594 2896994
NC_047162.1 2906147 2906547
NC_047162.1 2921291 2921691
NC_047162.1 2924325 2924725
NC_047162.1 3077190 3077590
NC_047162.1 3194620 3195020
NC_047162.1 3194646 3195046
NC_047162.1 3383012 3383412
NC_047162.1 3443741 3444141
NC_047162.1 3513440 3513840
NC_047162.1 3542165 3542565
NC_047162.1 3542166 3542566
NC_047162.1 3638574 3638974
NC_047162.1 3713616 3714016
NC_047162.1 3713813 3714213
NC_047162.1 3789342 3789742
NC_047162.1 3789532 3789931
NC_047162.1 3951423 3951823
NC_047162.1 3951682 3952082
NC_047162.1 4060147 4060547
NC_047162.1 4060379 4060779
NC_047162.1 4068432 4068832
NC_047162.1 4146676 4147076
NC_047162.1 4146719 4147119
NC_047162.1 4159112 4159512
NC_047162.1 4320817 4321217
NC_047162.1 4321151 4321551
NC_047162.1 4354350 4354750
NC_047162.1 4365848 4366248
NC_047162.1 4417084 4417484
NC_047162.1 4417087 4417487
NC_047162.1 4651453 4651853
NC_047162.1 4718488 4718888
NC_047162.1 4718804 4719204
NC_047162.1 4785025 4785425
NC_047162.1 4819330 4819730
NC_047162.1 4827225 4827625
NC_047162.1 5022156 5022556
NC_047162.1 5051570 5051970
NC_047162.1 5075606 5076006
NC_047162.1 5075607 5076007
NC_047162.1 5161443 5161843
NC_047162.1 5201008 5201408
NC_047162.1 5201137 5201537
NC_047162.1 5510271 5510671
NC_047162.1 5610373 5610773
NC_047162.1 5717444 5717844
NC_047162.1 5717885 5718285
NC_047162.1 5717958 5718358
NC_047162.1 5816334 5816734
NC_047162.1 6001258 6001658
NC_047162.1 6009887 6010287
NC_047162.1 6061086 6061486
NC_047162.1 6150874 6151274
NC_047162.1 6162253 6162653
NC_047162.1 6182354 6182754
NC_047162.1 6182438 6182838
NC_047162.1 6225746 6226146
NC_047162.1 6225749 6226150
NC_047162.1 6443601 6444001
NC_047162.1 6534931 6535331
NC_047162.1 6546632 6547032
NC_047162.1 6546997 6547397
NC_047162.1 6598626 6599026
NC_047162.1 6636101 6636501
NC_047162.1 6636113 6636513
NC_047162.1 6637412 6637812
NC_047162.1 6637865 6638265
NC_047162.1 6637867 6638267
NC_047162.1 6679616 6680016
NC_047162.1 6893677 6894077
NC_047162.1 6940977 6941377
NC_047162.1 6940978 6941378
NC_047162.1 7086147 7086547
NC_047162.1 7086153 7086553
NC_047162.1 7114951 7115351
NC_047162.1 7283499 7283899
NC_047162.1 7283521 7283922
NC_047162.1 7532998 7533398
NC_047162.1 7533157 7533557
NC_047162.1 7598268 7598668
NC_047162.1 7631571 7631971
NC_047162.1 7689454 7689854
NC_047162.1 7689608 7690009
NC_047162.1 7806840 7807240
NC_047162.1 7809575 7809975
NC_047162.1 7809704 7810104
NC_047162.1 7913546 7913946
NC_047162.1 7913800 7914200
NC_047162.1 7979175 7979575
NC_047162.1 7979242 7979642
NC_047162.1 8033425 8033825
NC_047162.1 8063195 8063595
NC_047162.1 8109454 8109854
NC_047162.1 8118727 8119127
NC_047162.1 8142578 8142978
NC_047162.1 8152778 8153178
NC_047162.1 8203913 8204313
NC_047162.1 8260329 8260729
NC_047162.1 8330831 8331231
NC_047162.1 8331270 8331670
NC_047162.1 8350979 8351379
NC_047162.1 8384579 8384979
NC_047162.1 8438110 8438510
NC_047162.1 8438330 8438730
NC_047162.1 8483894 8484294
NC_047162.1 8580051 8580451
NC_047162.1 8618901 8619301
NC_047162.1 8618913 8619314
NC_047162.1 8727391 8727791
NC_047162.1 8757015 8757415
NC_047162.1 8764214 8764614
NC_047162.1 8860051 8860451
NC_047162.1 9083860 9084260
NC_047162.1 9101761 9102161
NC_047162.1 9101802 9102202
NC_047162.1 9117772 9118172
NC_047162.1 9155285 9155685
NC_047162.1 9182339 9182739
NC_047162.1 9342277 9342677
NC_047162.1 9424048 9424448
NC_047162.1 9448716 9449116
NC_047162.1 9738377 9738777
NC_047162.1 9871795 9872195
NC_047162.1 9919281 9919681
NC_047162.1 9961278 9961678
NC_047162.1 9967826 9968226
NC_047162.1 9978795 9979195
NC_047162.1 9978822 9979222
NC_047162.1 10048579 10048979
NC_047162.1 10048593 10048994
NC_047162.1 10608875 10609275
NC_047162.1 10709910 10710310
NC_047162.1 10738001 10738401
NC_047162.1 10791015 10791415
NC_047162.1 10794477 10794877
NC_047162.1 10794491 10794891
NC_047162.1 11006088 11006488
NC_047162.1 11006093 11006493
NC_047162.1 11426337 11426737
NC_047162.1 11814043 11814443
NC_047162.1 11814043 11814443
NC_047166.1 121304 200241
NC_047166.1 374862 375262
NC_047166.1 426667 427067
NC_047166.1 588022 588422
NC_047166.1 851149 851549
NC_047166.1 866289 866689
NC_047166.1 931776 932176
NC_047166.1 1061323 1061723
NC_047166.1 1106189 1106589
NC_047166.1 1116023 1116423
NC_047166.1 1332724 1333124
NC_047166.1 1405039 1405439
NC_047166.1 1445399 1445799
NC_047166.1 1459201 1459601
NC_047166.1 1565113 1565513
NC_047166.1 1598352 1598752
NC_047166.1 1689043 1689443
NC_047166.1 1902270 1902670
NC_047166.1 1927692 1928092
NC_047166.1 1948342 1948742
NC_047166.1 1989316 1989716
NC_047166.1 2133129 2133529
NC_047166.1 2178167 2178567
NC_047166.1 2205050 2205450
NC_047166.1 2281571 2281971
NC_047166.1 2381548 2381948
NC_047166.1 2403000 2403400
NC_047166.1 2533196 2533596
NC_047166.1 2547096 2547496
NC_047166.1 2558225 2558625
NC_047166.1 2570808 2571208
NC_047166.1 2609367 2609767
NC_047166.1 2663016 2663416
NC_047166.1 2704800 2705200
NC_047166.1 2761107 2761507
NC_047166.1 2770250 2770650
NC_047166.1 3004910 3005310
NC_047166.1 3099290 3099690
NC_047166.1 3149585 3149985
NC_047166.1 3168879 3169279
NC_047166.1 3215738 3216138
NC_047166.1 3475025 3475425
NC_047166.1 3570201 3570601
NC_047166.1 3598959 3599359
NC_047166.1 3785381 3785781
NC_047166.1 3795255 3795655
NC_047166.1 4161059 4161459
NC_047166.1 4172304 4172704
NC_047166.1 4191852 4192252
NC_047166.1 4404430 4404830
NC_047166.1 4656584 4656984
NC_047166.1 4719287 4719687
NC_047166.1 5039521 5039921
NC_047166.1 5657051 5657451
NC_047166.1 6379551 6379951
NC_047166.1 7305850 7306250
NC_047166.1 7349927 7350327
NC_047166.1 7635034 7635434
NC_047166.1 8659580 8659980
NC_047166.1 8806337 8806737
NC_047166.1 8981704 8982104
NC_047166.1 9057480 9057880
NC_047166.1 9070193 9070593
NC_047166.1 9173725 9174125
NC_047166.1 10359541 10359941
NC_047166.1 10699178 10699578
NC_047166.1 10826213 10826613
NC_047166.1 10921032 10921432
NC_047166.1 11403855 11404255
NC_047166.1 11470227 11470627
NC_047166.1 11517704 11518104
NC_047166.1 11807501 11807901
NC_047166.1 12972220 12972620
NC_047166.1 13006299 13006699
NC_047166.1 13042338 13042738
NC_047166.1 13177428 13177828
NC_047166.1 13344052 13344452
NC_047166.1 13640969 13641369
NC_047166.1 13662639 13663039
NC_047166.1 13724427 13724827
NC_047166.1 14667233 14667633
NC_047166.1 14753345 14753745
NC_047166.1 14855465 14855865
NC_047166.1 15610854 15611254
NC_047166.1 16260610 16261010
NC_047166.1 16294614 16295014
NC_047166.1 16587159 16587559
NC_047166.1 16618750 16619150
NC_047166.1 16668361 16668761
NC_047166.1 16828285 16828685
NC_047166.1 17112762 17113162
NC_047166.1 17141421 17141821
NC_047166.1 17521510 17521910
NC_047166.1 18057320 18057720
NC_047166.1 18283550 18283950
NC_047166.1 18321337 18321737
NC_047166.1 18349014 18349414
NC_047166.1 18375358 18375758
NC_047166.1 18558538 18558938
NC_047166.1 18838783 18839183
NC_047166.1 18911500 18911900
NC_047166.1 19063535 19063935
NC_047166.1 19198634 19199034
NC_047166.1 19367309 19367709
NC_047166.1 19462206 19462606
NC_047166.1 19627507 19627907
NC_047166.1 20006483 20006883
NC_047166.1 20497762 20498162
NC_047166.1 20547816 20548216
NC_047166.1 20945711 20946111
NC_047166.1 21238045 21238445
NC_047166.1 21780797 21781197
NC_047166.1 21798160 21798560
NC_047166.1 21905974 21906374
NC_047166.1 22011232 22011632
NC_047166.1 22698458 22698858
NC_047166.1 23107722 23108122
NC_047166.1 23228410 23228810
NC_047166.1 23330409 23330809
NC_047166.1 23386693 23387093
NC_047166.1 23476897 23477297
NC_047166.1 23632032 23632432
NC_047166.1 24086822 24087222
NC_047166.1 24267511 24267911
NC_047166.1 24312443 24312843
NC_047166.1 24352056 24352456
NC_047166.1 24509513 24509913
NC_047166.1 24588840 24589240
NC_047166.1 24827806 24828206
NC_047166.1 25404299 25404699
NC_047166.1 25486544 25486944
NC_047166.1 25486544 25486944
NC_047169.1 315526 487112
NC_047169.1 655301 655701
NC_047169.1 762121 762521
NC_047169.1 815319 815719
NC_047169.1 840631 841031
NC_047169.1 900237 900637
NC_047169.1 973595 973995
NC_047169.1 1128934 1129334
NC_047169.1 1259211 1259611
NC_047169.1 1384936 1385336
NC_047169.1 1397002 1397402
NC_047169.1 1550751 1551151
NC_047169.1 1559735 1560135
NC_047169.1 1572100 1572500
NC_047169.1 1719039 1719439
NC_047169.1 1914063 1914463
NC_047169.1 1975698 1976098
NC_047169.1 1988648 1989048
NC_047169.1 2010024 2010424
NC_047169.1 2052261 2052661
NC_047169.1 2113340 2113740
NC_047169.1 2134125 2134525
NC_047169.1 2156339 2156739
NC_047169.1 2234927 2235327
NC_047169.1 2266979 2267379
NC_047169.1 2285763 2286163
NC_047169.1 2335906 2336306
NC_047169.1 2429165 2429565
NC_047169.1 2526312 2526712
NC_047169.1 2555930 2556330
NC_047169.1 2573303 2573703
NC_047169.1 2682670 2683070
NC_047169.1 2711393 2711793
NC_047169.1 2745235 2745635
NC_047169.1 2833863 2834263
NC_047169.1 2934951 2935351
NC_047169.1 2968001 2968401
NC_047169.1 2989104 2989504
NC_047169.1 3095267 3095667
NC_047169.1 3126066 3126466
NC_047169.1 3162430 3162830
NC_047169.1 3569155 3569555
NC_047169.1 3588721 3589121
NC_047169.1 3607005 3607405
NC_047169.1 3650329 3650729
NC_047169.1 3685887 3686287
NC_047169.1 4080305 4080705
NC_047169.1 4239661 4240061
NC_047169.1 4507052 4507452
NC_047169.1 4556991 4557391
NC_047169.1 4620914 4621314
NC_047169.1 4655861 4656261
NC_047169.1 4718327 4718727
NC_047169.1 4733590 4733990
NC_047169.1 5017284 5017684
NC_047169.1 5233412 5233812
NC_047169.1 5588870 5589270
NC_047169.1 5667350 5667750
NC_047169.1 6120105 6120505
NC_047169.1 6153191 6153591
NC_047169.1 6516674 6517074
NC_047169.1 6539845 6540245
NC_047169.1 6827125 6827525
NC_047169.1 7947103 7947503
NC_047169.1 7998810 7999210
NC_047169.1 8021015 8021415
NC_047169.1 8169119 8169519
NC_047169.1 8195429 8195829
NC_047169.1 8306219 8306619
NC_047169.1 8601484 8601884
NC_047169.1 8630322 8630722
NC_047169.1 8740663 8741063
NC_047169.1 8792015 8792415
NC_047169.1 8850457 8850857
NC_047169.1 9069648 9070048
NC_047169.1 9100823 9101223
NC_047169.1 9552995 9553395
NC_047169.1 9835413 9835813
NC_047169.1 10048130 10048530
NC_047169.1 10195939 10196339
NC_047169.1 10236025 10236425
NC_047169.1 10391232 10391632
NC_047169.1 10657456 10657856
NC_047169.1 10947357 10947757
NC_047169.1 11112300 11112700
NC_047169.1 11178202 11178602
NC_047169.1 11208040 11208440
NC_047169.1 11228693 11229093
NC_047169.1 11354061 11354461
NC_047169.1 11710219 11710619
NC_047169.1 11827922 11828322
NC_047169.1 12157478 12157878
NC_047169.1 12557163 12557563
NC_047169.1 12629392 12629792
NC_047169.1 12685194 12685594
NC_047169.1 12974555 12974955
NC_047169.1 13246337 13246737
NC_047169.1 13569225 13569625
NC_047169.1 13602453 13602853
NC_047169.1 14423131 14423531
NC_047169.1 14448026 14448426
NC_047169.1 14522518 14522918
NC_047169.1 14877672 14878072
NC_047169.1 15085609 15086009
NC_047169.1 15152652 15153052
NC_047169.1 15485547 15485947
NC_047169.1 15508723 15509123
NC_047169.1 15637710 15638110
NC_047169.1 15710145 15710545
NC_047169.1 15751673 15752073
NC_047169.1 15863544 15863944
NC_047169.1 15884545 15884945
NC_047169.1 15898783 15899183
NC_047169.1 15997922 15998322
NC_047169.1 16067022 16067422
NC_047169.1 16146741 16147141
NC_047169.1 16166872 16167272
NC_047169.1 16195401 16195801
NC_047169.1 16223665 16224065
NC_047169.1 16322851 16323251
NC_047169.1 16375390 16375790
NC_047169.1 16451490 16451890
NC_047169.1 16497408 16497808
NC_047169.1 16721216 16721616
NC_047169.1 17505073 17505473
NC_047169.1 17545855 17546255
NC_047169.1 17624943 17625343
NC_047169.1 17900111 17900511
NC_047169.1 17966977 17967377
NC_047169.1 18157925 18158325
NC_047169.1 18268753 18269153
NC_047169.1 18378139 18378539
NC_047169.1 18532084 18532484
NC_047169.1 18548382 18548782
NC_047169.1 18642026 18642426
NC_047169.1 18691249 18691649
NC_047169.1 18714651 18715051
NC_047169.1 18929729 18930129
NC_047169.1 19027225 19027625
NC_047169.1 19077624 19078024
NC_047169.1 19147695 19148095
NC_047169.1 19294457 19294857
NC_047169.1 19306941 19307341
NC_047169.1 19851560 19851960
NC_047169.1 19986398 19986798
NC_047169.1 20003952 20004352
NC_047169.1 20303720 20304120
NC_047169.1 20303720 20304120
NC_047170.1 336128 465196
NC_047170.1 699176 699576
NC_047170.1 724868 725268
NC_047170.1 887426 887826
NC_047170.1 1066238 1066638
NC_047170.1 1267323 1267723
NC_047170.1 1321579 1321979
NC_047170.1 1421771 1422171
NC_047170.1 1487726 1488126
NC_047170.1 1778789 1779189
NC_047170.1 1788871 1789271
NC_047170.1 1818300 1818700
NC_047170.1 1936830 1937230
NC_047170.1 2034682 2035082
NC_047170.1 2217158 2217558
NC_047170.1 2325545 2325945
NC_047170.1 2911854 2912254
NC_047170.1 2975360 2975760
NC_047170.1 2988886 2989286
NC_047170.1 3456373 3456773
NC_047170.1 3571059 3571459
NC_047170.1 3587786 3588186
NC_047170.1 3642723 3643123
NC_047170.1 3680503 3680903
NC_047170.1 3710354 3710754
NC_047170.1 3938324 3938724
NC_047170.1 3951344 3951744
NC_047170.1 4042715 4043115
NC_047170.1 4244257 4244657
NC_047170.1 4521976 4522376
NC_047170.1 5230232 5230632
NC_047170.1 5359756 5360156
NC_047170.1 5527331 5527731
NC_047170.1 5757512 5757912
NC_047170.1 5788364 5788764
NC_047170.1 5824432 5824832
NC_047170.1 5948956 5949356
NC_047170.1 6579760 6580160
NC_047170.1 6655433 6655833
NC_047170.1 6712617 6713017
NC_047170.1 6737387 6737787
NC_047170.1 6988597 6988997
NC_047170.1 7088839 7089239
NC_047170.1 7155349 7155749
NC_047170.1 7242274 7242674
NC_047170.1 7754133 7754533
NC_047170.1 7979587 7979987
NC_047170.1 8148330 8148730
NC_047170.1 8204708 8205108
NC_047170.1 8262073 8262473
NC_047170.1 8329372 8329772
NC_047170.1 8607693 8608093
NC_047170.1 8772113 8772513
NC_047170.1 9201480 9201880
NC_047170.1 9261623 9262023
NC_047170.1 9322215 9322615
NC_047170.1 9632011 9632411
NC_047170.1 10160218 10160618
NC_047170.1 10232698 10233098
NC_047170.1 10298937 10299337
NC_047170.1 10403417 10403817
NC_047170.1 10581401 10581801
NC_047170.1 11538365 11538765
NC_047170.1 11551757 11552157
NC_047170.1 11657498 11657898
NC_047170.1 11710993 11711393
NC_047170.1 11753449 11753849
NC_047170.1 11949484 11949884
NC_047170.1 11961882 11962282
NC_047170.1 11994568 11994968
NC_047170.1 12492882 12493282
NC_047170.1 12540714 12541114
NC_047170.1 12660019 12660419
NC_047170.1 12708675 12709075
NC_047170.1 12720330 12720730
NC_047170.1 13653352 13653752
NC_047170.1 13683844 13684244
NC_047170.1 13805428 13805828
NC_047170.1 13934177 13934577
NC_047170.1 13964170 13964570
NC_047170.1 14067629 14068029
NC_047170.1 14436725 14437125
NC_047170.1 14628688 14629088
NC_047170.1 14835144 14835544
NC_047170.1 14954583 14954983
NC_047170.1 15042870 15043270
NC_047170.1 15304813 15305213
NC_047170.1 15369456 15369856
NC_047170.1 15622360 15622760
NC_047170.1 15815518 15815918
NC_047170.1 15834041 15834441
NC_047170.1 15960839 15961239
NC_047170.1 16095360 16095760
NC_047170.1 16149113 16149513
NC_047170.1 16265157 16265557
NC_047170.1 16391409 16391809
NC_047170.1 16430110 16430510
NC_047170.1 16544374 16544774
NC_047170.1 16580161 16580561
NC_047170.1 16747619 16748019
NC_047170.1 17002990 17003390
NC_047170.1 17017807 17018207
NC_047170.1 17156839 17157239
NC_047170.1 17177336 17177736
NC_047170.1 17207335 17207735
NC_047170.1 17410661 17411061
NC_047170.1 17451218 17451618
NC_047170.1 17460313 17460713
NC_047170.1 17493552 17493952
NC_047170.1 17721884 17722284
NC_047170.1 17731300 17731700
NC_047170.1 17800079 17800479
NC_047170.1 17888028 17888428
NC_047170.1 17918699 17919099
NC_047170.1 17988604 17989004
NC_047170.1 18068760 18069160
NC_047170.1 18157763 18158163
NC_047170.1 18181792 18182192
NC_047170.1 18204050 18204450
NC_047170.1 18320276 18320676
NC_047170.1 18383997 18384397
NC_047170.1 18494705 18495105
NC_047170.1 18585551 18585951
NC_047170.1 18673138 18673538
NC_047170.1 18711047 18711447
NC_047170.1 18781382 18781782
NC_047170.1 18842159 18842559
NC_047170.1 18914993 18915393
NC_047170.1 18927790 18928190
NC_047170.1 18940486 18940886
NC_047170.1 19291431 19291831
NC_047170.1 19383777 19384177
NC_047170.1 19409671 19410071
NC_047170.1 19457473 19457873
NC_047170.1 19488052 19488452
NC_047170.1 19562101 19562501
NC_047170.1 19789382 19789782
NC_047170.1 19882832 19883232
NC_047170.1 20168272 20168672
NC_047170.1 20232511 20232911
NC_047170.1 20242831 20243231
NC_047170.1 20425849 20426249
NC_047170.1 20534941 20535341
NC_047170.1 20534941 20535341
NC_047173.1 864626 1164821
NC_047173.1 1481538 1481938
NC_047173.1 1869129 1869529
NC_047173.1 2036922 2037322
NC_047173.1 2247092 2247492
NC_047173.1 2281624 2282024
NC_047173.1 2384363 2384763
NC_047173.1 2433846 2434246
NC_047173.1 2459748 2460148
NC_047173.1 2797938 2798338
NC_047173.1 2857123 2857523
NC_047173.1 2867972 2868372
NC_047173.1 2929552 2929952
NC_047173.1 3080487 3080887
NC_047173.1 3216929 3217329
NC_047173.1 3258018 3258418
NC_047173.1 3488216 3488616
NC_047173.1 3505635 3506035
NC_047173.1 3788370 3788770
NC_047173.1 3989013 3989413
NC_047173.1 3997895 3998295
NC_047173.1 4195883 4196283
NC_047173.1 4358667 4359067
NC_047173.1 4388471 4388871
NC_047173.1 4572575 4572975
NC_047173.1 4748319 4748719
NC_047173.1 4816252 4816652
NC_047173.1 4992315 4992715
NC_047173.1 5210051 5210451
NC_047173.1 5486540 5486940
NC_047173.1 5577780 5578180
NC_047173.1 5675113 5675513
NC_047173.1 5813492 5813892
NC_047173.1 6037937 6038337
NC_047173.1 6054089 6054489
NC_047173.1 6458730 6459130
NC_047173.1 6533433 6533833
NC_047173.1 6597611 6598011
NC_047173.1 6686085 6686485
NC_047173.1 6863313 6863713
NC_047173.1 6928841 6929241
NC_047173.1 7155800 7156200
NC_047173.1 7274828 7275228
NC_047173.1 7375957 7376357
NC_047173.1 7501537 7501937
NC_047173.1 7515407 7515807
NC_047173.1 7534811 7535211
NC_047173.1 7849974 7850374
NC_047173.1 7971653 7972053
NC_047173.1 8070462 8070862
