CHROM MapInfo
NC_047173.1 13493309
NC_047173.1 13744796
NC_047173.1 14342051
NC_047173.1 14374299
NC_047173.1 14474990
NC_047173.1 14591440
NC_047173.1 14671894
NC_047173.1 14795340
NC_047173.1 14820954
NC_047173.1 14858026
NC_047173.1 14907484
NC_047173.1 15057999
NC_047173.1 15117444
NC_047173.1 15149842
NC_047173.1 15167146
NC_047173.1 15189455
NC_047173.1 15519061
NC_047173.1 15546258
NC_047173.1 15561849
NC_047173.1 15622693
NC_047173.1 15634958
NC_047173.1 15643995
NC_047173.1 15684260
NC_047173.1 15915152
NC_047173.1 15926276
NC_047173.1 16208640
NC_047173.1 16312260
NC_047173.1 16327690
NC_047173.1 16421953
NC_047173.1 16464887
NC_047173.1 16474595
NC_047173.1 16546301
NC_047173.1 16571227
NC_047173.1 16587879
NC_047173.1 16684217
NC_047173.1 16695581
NC_047173.1 16739846
NC_047173.1 16861068
NC_047173.1 16886115
NC_047173.1 16920902
NC_047173.1 17009001
NC_047173.1 17022729
NC_047173.1 17102652
NC_047173.1 17112678
NC_047173.1 17136530
NC_047173.1 17268619
NC_047173.1 17500828
NC_047173.1 17594110
NC_047173.1 17625666
NC_047173.1 17778369
NC_047173.1 17873283
NC_047173.1 17922951
NC_047173.1 18030669
NC_047173.1 18241971
NC_047174.1 113632
NC_047174.1 508323
NC_047174.1 629937
NC_047174.1 676351
NC_047174.1 717732
NC_047174.1 739739
NC_047174.1 818602
NC_047174.1 884128
NC_047174.1 928836
NC_047174.1 962982
NC_047174.1 980117
NC_047174.1 1028450
NC_047174.1 1052457
NC_047174.1 1070259
NC_047174.1 1080993
NC_047174.1 1093581
NC_047174.1 1106420
NC_047174.1 1275213
NC_047174.1 1341999
NC_047174.1 1470857
NC_047174.1 1793546
NC_047174.1 1874563
NC_047174.1 1963233
NC_047174.1 1989547
NC_047174.1 2067719
NC_047174.1 2186967
NC_047174.1 2213669
NC_047174.1 2278945
NC_047174.1 2384435
NC_047174.1 2482759
NC_047174.1 2549709
NC_047174.1 2560042
NC_047174.1 2734561
NC_047174.1 2792206
NC_047174.1 2870636
NC_047174.1 2912624
NC_047174.1 2924317
NC_047174.1 2986290
NC_047174.1 3069772
NC_047174.1 3213681
NC_047174.1 3297194
NC_047174.1 3349894
NC_047174.1 3395123
NC_047174.1 3574749
NC_047174.1 3602432
NC_047174.1 3676787
NC_047174.1 3710087
NC_047174.1 3879859
NC_047174.1 3921793
NC_047174.1 3952089
NC_047174.1 3963841
NC_047174.1 4007943
NC_047174.1 4162582
NC_047174.1 4179129
NC_047174.1 4195943
NC_047174.1 4227018
NC_047174.1 4273870
NC_047174.1 4298459
NC_047174.1 4562972
NC_047174.1 4779830
NC_047174.1 4821118
NC_047174.1 4830022
NC_047174.1 4915846
NC_047174.1 4926534
NC_047174.1 5009762
NC_047174.1 5051361
NC_047174.1 5569395
NC_047174.1 5678498
NC_047174.1 5799860
NC_047174.1 5890911
NC_047174.1 6014481
NC_047174.1 6202045
NC_047174.1 6518211
NC_047174.1 6563120
NC_047174.1 6619243
NC_047174.1 7026912
NC_047174.1 7130067
NC_047174.1 7151587
NC_047174.1 7185326
NC_047174.1 7307172
NC_047174.1 7351479
NC_047174.1 7505972
NC_047174.1 7674212
NC_047174.1 7742009
NC_047174.1 7764176
NC_047174.1 7958379
NC_047174.1 8104794
NC_047174.1 8330506
NC_047174.1 8531982
NC_047174.1 8567598
NC_047174.1 8865594
NC_047174.1 9613711
NC_047174.1 9780567
NC_047174.1 9938930
NC_047174.1 10111665
NC_047174.1 10268557
NC_047174.1 10317055
NC_047174.1 10806861
NC_047174.1 10845184
NC_047174.1 10871338
NC_047174.1 10929266
NC_047174.1 11033825
NC_047174.1 11160734
NC_047174.1 11316994
NC_047174.1 11492274
NC_047174.1 11606134
NC_047174.1 11622260
NC_047174.1 11664165
NC_047174.1 11707501
NC_047174.1 11945957
NC_047174.1 12101186
NC_047174.1 12718752
NC_047174.1 12774133
NC_047174.1 12798793
NC_047174.1 13169600
NC_047174.1 13180533
NC_047174.1 13205711
NC_047174.1 13649282
NC_047174.1 13936205
NC_047174.1 14081232
NC_047174.1 14171393
NC_047174.1 14642355
NC_047174.1 14688429
NC_047174.1 14907684
NC_047174.1 15206764
NC_047174.1 15298917
NC_047174.1 15813489
NC_047174.1 15842646
NC_047174.1 16124953
NC_047174.1 16427568
NC_047174.1 16474799
NC_047174.1 16578911
NC_047174.1 16640858
NC_047174.1 16948039
NC_047174.1 17653832
NC_047174.1 17768386
NC_047174.1 18029372
NC_047174.1 18384486
NC_047174.1 18424523
NC_047174.1 18568091
NC_047174.1 18599927
NC_047174.1 18756492
NC_047174.1 18902989
NC_047174.1 18981347
NC_047174.1 19008863
NC_047174.1 19472559
NC_047174.1 19649763
NC_047174.1 19759833
NC_047174.1 19927399
NC_047174.1 19948436
NC_047174.1 19974138
NC_047174.1 20041852
NC_047174.1 20084829
NC_047174.1 20177399
NC_047174.1 20298021
